timestamp,station_id,station_name,road_type,direction,settlement_size,distance_to_city_km,total_pumps,shop_area_m2,has_car_wash,has_cafe,has_shop,competitors_within_5km,corporate_customer_ratio,staff_engagement_score,customer_loyalty_score,temperature,weather_condition,precipitation_mm,visibility_km,wind_speed_ms,is_snow,is_rain,is_fog,traffic_Passengers_cars,traffic_Truck_short,traffic_Truck,traffic_Truck_long,traffic_Transporter,traffic_Undefined,total_traffic,sales_AI92,sales_AI95,sales_AI98,sales_DT_EURO,sales_DT_TANEKO,sales_DT_SUMMER,sales_DT_WINTER,total_fuel_sales,shop_напитки,shop_закуски,shop_автотовары,shop_кофе,shop_табак,shop_total_revenue,promotion_fuel_active,promotion_shop_active,promotion_cafe_active,ad_active,ad_channel,competitor_price_AI92,competitor_price_AI95,competitor_price_DT,price_AI92,price_AI95,price_AI98,price_DT_EURO,price_DT_TANEKO,price_DT_SUMMER,price_DT_WINTER,hour,day_of_week,week_of_year,month,quarter,season,is_weekend,is_holiday,holiday_name,is_rush_hour,is_night
2023-01-13 19:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-4.7,облачно,0.0,11.5,5.1,0,0,0,229,33,58,50,16,8,396,75.0,85.0,21.0,21.0,6.0,0.0,11.0,219.0,123.0,220.0,361.0,204.0,67.0,975.0,1,0,0,1,билборд,50.3,52.7,52.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,19,4,2,1,1,winter,0,0,,1,0
2023-01-13 20:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-15.5,снег,1.3,3.2,4.7,1,0,0,52,8,15,12,4,2,95,6.0,7.0,2.0,2.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.2,51.8,48.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,20,4,2,1,1,winter,0,0,,0,0
2023-01-13 21:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,3.6,облачно,0.0,10.6,0.9,0,0,0,93,15,26,23,7,3,170,13.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,51.8,51.9,50.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,21,4,2,1,1,winter,0,0,,0,0
2023-01-13 22:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-13.0,ясно,0.0,9.3,5.2,0,0,0,16,4,7,6,2,1,37,2.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,радио,48.5,53.2,51.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,22,4,2,1,1,winter,0,0,,0,1
2023-01-13 23:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-8.5,снег,0.1,5.6,2.3,1,0,0,10,2,4,3,1,0,23,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.5,53.3,51.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,23,4,2,1,1,winter,0,0,,0,1
2023-01-14 00:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-13.5,снег,0.2,4.1,8.1,1,0,0,11,3,5,4,1,0,26,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,email,48.7,52.9,50.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,0,5,2,1,1,winter,1,0,,0,1
2023-01-14 01:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-10.2,снег,0.1,2.3,0.6,1,0,0,12,3,5,4,1,0,28,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.1,52.1,49.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,1,5,2,1,1,winter,1,0,,0,1
2023-01-14 02:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-11.0,снег,0.2,2.3,2.9,1,0,0,11,3,5,4,1,0,26,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.5,53.3,49.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,2,5,2,1,1,winter,1,0,,0,1
2023-01-14 03:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-20.3,снег,0.7,2.4,0.9,1,0,0,11,2,4,4,1,0,25,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,соцсети,52.5,50.7,52.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,3,5,2,1,1,winter,1,0,,0,1
2023-01-14 04:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-23.1,ясно,0.0,11.4,1.1,0,0,0,17,4,7,6,2,1,38,3.0,3.0,1.0,3.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.2,52.9,50.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,4,5,2,1,1,winter,1,0,,0,1
2023-01-14 05:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-12.3,снег,0.7,2.5,3.0,1,0,0,12,3,5,4,1,0,28,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,email,48.8,52.2,52.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,5,5,2,1,1,winter,1,0,,0,1
2023-01-14 06:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-11.9,ясно,0.0,8.7,2.4,0,0,0,100,16,29,24,8,4,183,16.0,19.0,5.0,5.0,1.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.2,51.1,49.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,6,5,2,1,1,winter,1,0,,0,0
2023-01-14 07:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-6.1,ясно,0.0,9.5,0.4,0,0,0,294,39,68,59,19,9,491,91.0,104.0,26.0,26.0,8.0,0.0,13.0,268.0,123.0,225.0,370.0,216.0,62.0,996.0,1,0,0,1,соцсети,49.4,53.5,49.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,7,5,2,1,1,winter,1,0,,1,0
2023-01-14 08:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-16.6,снег,1.6,3.3,1.4,1,0,0,181,24,42,36,12,6,302,45.0,51.0,13.0,13.0,4.0,0.0,6.0,132.0,40.0,79.0,117.0,68.0,21.0,325.0,1,0,0,0,,50.7,54.7,50.2,50.4,52.8,56.9,50.5,52.6,50.5,52.3,8,5,2,1,1,winter,1,0,,1,0
2023-01-14 09:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-22.5,снег,4.5,3.6,6.1,1,0,0,190,25,44,38,12,6,317,47.0,54.0,13.0,13.0,4.0,0.0,7.0,138.0,34.0,72.0,119.0,71.0,22.0,318.0,1,0,0,0,,50.3,54.3,49.9,50.4,52.8,56.9,50.5,52.6,50.5,52.3,9,5,2,1,1,winter,1,0,,1,0
2023-01-14 10:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-23.7,снег,2.5,3.8,2.2,1,0,0,61,10,17,15,5,2,111,8.0,9.0,2.0,2.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.0,53.4,50.5,50.4,52.8,56.9,50.5,52.6,50.5,52.3,10,5,2,1,1,winter,1,0,,0,0
2023-01-14 11:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-18.9,снег,4.5,4.0,1.9,1,0,0,67,11,19,16,5,2,122,7.0,8.0,2.0,2.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,48.7,51.2,50.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,11,5,2,1,1,winter,1,0,,0,0
2023-01-14 12:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-7.8,облачно,0.0,8.5,1.0,0,0,0,107,17,31,26,8,4,196,32.0,37.0,9.0,9.0,3.0,0.0,5.0,95.0,39.0,75.0,102.0,61.0,23.0,300.0,1,0,0,1,билборд,52.5,55.3,50.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,12,5,2,1,1,winter,1,0,,0,0
2023-01-14 13:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-12.5,снег,0.9,3.2,1.9,1,0,0,70,11,20,17,5,2,128,15.0,17.0,4.0,4.0,1.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.6,55.1,52.6,50.4,52.8,56.9,50.5,52.6,50.5,52.3,13,5,2,1,1,winter,1,0,,0,0
2023-01-14 14:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-8.9,облачно,0.0,8.7,0.6,0,0,0,110,18,31,27,9,4,201,30.0,35.0,9.0,9.0,3.0,0.0,4.0,90.0,40.0,75.0,124.0,71.0,21.0,331.0,1,0,0,1,email,52.1,52.4,51.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,14,5,2,1,1,winter,1,0,,0,0
2023-01-14 15:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-15.5,снег,1.2,6.2,1.8,1,0,0,70,11,20,17,5,2,128,10.0,11.0,3.0,3.0,1.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,50.5,50.3,50.1,50.4,52.8,56.9,50.5,52.6,50.5,52.3,15,5,2,1,1,winter,1,0,,0,0
2023-01-14 16:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-10.2,облачно,0.0,9.4,1.7,0,0,0,94,15,27,23,7,3,172,14.0,16.0,4.0,4.0,1.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,соцсети,49.2,52.5,48.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,16,5,2,1,1,winter,1,0,,0,0
2023-01-14 17:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-12.3,снег,1.9,6.7,6.4,1,0,0,221,32,56,48,16,8,382,52.0,59.0,15.0,15.0,4.0,0.0,7.0,152.0,76.0,138.0,208.0,136.0,45.0,603.0,1,0,0,0,,49.2,50.3,51.6,50.4,52.8,56.9,50.5,52.6,50.5,52.3,17,5,2,1,1,winter,1,0,,1,0
2023-01-14 18:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-5.2,снег,0.1,4.8,5.5,1,0,0,207,30,52,45,15,7,358,55.0,63.0,16.0,16.0,5.0,0.0,8.0,163.0,72.0,141.0,230.0,146.0,44.0,633.0,1,0,0,1,email,48.1,52.0,49.3,50.4,52.8,56.9,50.5,52.6,50.5,52.3,18,5,2,1,1,winter,1,0,,1,0
2023-01-14 19:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-11.0,ясно,0.0,12.6,5.2,0,0,0,296,43,75,64,21,10,512,90.0,102.0,26.0,26.0,8.0,0.0,13.0,265.0,156.0,301.0,416.0,293.0,91.0,1257.0,1,0,0,0,,48.5,53.3,50.4,50.4,52.8,56.9,50.5,52.6,50.5,52.3,19,5,2,1,1,winter,1,0,,1,0
2023-01-14 20:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-3.8,снег,0.8,5.6,2.8,1,0,0,68,11,19,16,5,2,124,8.0,9.0,2.0,2.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.0,54.3,49.0,50.4,52.8,56.9,50.5,52.6,50.5,52.3,20,5,2,1,1,winter,1,0,,0,0
2023-01-14 21:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-13.6,снег,0.5,3.7,7.7,1,0,0,73,12,21,18,6,3,134,8.0,9.0,2.0,2.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,радио,48.9,53.0,51.7,50.4,52.8,56.9,50.5,52.6,50.5,52.3,21,5,2,1,1,winter,1,0,,0,0
2023-01-14 22:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-4.8,ясно,0.0,13.1,4.0,0,0,0,17,4,7,6,2,1,38,2.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,52.5,54.7,50.5,50.4,52.8,56.9,50.5,52.6,50.5,52.3,22,5,2,1,1,winter,1,0,,0,1
2023-01-14 23:00:00,0,Station_A,федеральная трасса М7,транзит,сельская местность (<10k),37.9,23,150,0,1,1,2,0.19,58.6,52.1,-14.6,ясно,0.0,9.9,2.0,0,0,0,17,4,7,6,2,1,39,2.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,радио,50.8,50.2,51.8,50.4,52.8,56.9,50.5,52.6,50.5,52.3,23,5,2,1,1,winter,1,0,,0,1
2023-01-01 00:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-11.5,снег,0.3,3.5,1.2,1,0,0,4,1,1,0,0,0,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,51.1,52.5,49.5,49.3,51.9,55.3,51.0,52.1,50.8,51.5,0,6,52,1,1,winter,1,1,Новый год,0,1
2023-01-01 01:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-6.1,ясно,0.0,13.5,3.8,0,0,0,6,1,2,0,0,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,49.2,50.3,49.3,49.3,51.9,55.3,51.0,52.1,50.8,51.5,1,6,52,1,1,winter,1,1,Новый год,0,1
2023-01-01 02:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-8.8,снег,0.3,3.4,1.3,1,0,0,4,1,1,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,радио,50.6,50.7,50.0,49.3,51.9,55.3,51.0,52.1,50.8,51.5,2,6,52,1,1,winter,1,1,Новый год,0,1
2023-01-01 03:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-13.6,облачно,0.0,11.8,10.6,0,0,0,7,2,2,0,0,0,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,48.1,53.7,53.2,49.3,51.9,55.3,51.0,52.1,50.8,51.5,3,6,52,1,1,winter,1,1,Новый год,0,1
2023-01-01 04:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-7.4,ясно,0.0,14.9,1.7,0,0,0,6,1,2,0,0,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,50.6,50.3,48.6,49.3,51.9,55.3,51.0,52.1,50.8,51.5,4,6,52,1,1,winter,1,1,Новый год,0,1
2023-01-01 05:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-16.8,облачно,0.0,14.5,8.5,0,0,0,6,1,2,0,0,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,49.5,51.2,48.8,49.3,51.9,55.3,51.0,52.1,50.8,51.5,5,6,52,1,1,winter,1,1,Новый год,0,1
2023-01-01 06:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-11.6,ясно,0.0,8.4,0.4,0,0,0,42,6,7,1,0,1,61,4.0,5.0,1.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,49.1,51.9,51.9,49.3,51.9,55.3,51.0,52.1,50.8,51.5,6,6,52,1,1,winter,1,1,Новый год,0,0
2023-01-01 07:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-10.9,снег,1.1,4.7,1.3,1,0,0,80,9,10,2,1,2,107,11.0,13.0,3.0,3.0,1.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,email,49.2,50.8,53.4,49.3,51.9,55.3,51.0,52.1,50.8,51.5,7,6,52,1,1,winter,1,1,Новый год,1,0
2023-01-01 08:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-14.9,облачно,0.0,14.8,1.7,0,0,0,87,10,11,2,1,2,116,15.0,17.0,4.0,4.0,1.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,50.0,54.2,48.9,49.3,51.9,55.3,51.0,52.1,50.8,51.5,8,6,52,1,1,winter,1,1,Новый год,1,0
2023-01-01 09:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-15.5,снег,0.1,3.9,4.6,1,0,0,87,10,12,3,1,3,117,12.0,14.0,3.0,3.0,1.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,48.9,54.1,49.6,49.3,51.9,55.3,51.0,52.1,50.8,51.5,9,6,52,1,1,winter,1,1,Новый год,1,0
2023-01-01 10:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-20.8,снег,5.1,2.7,1.4,1,0,0,30,4,5,1,0,1,44,3.0,3.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,48.0,53.3,51.4,49.3,51.9,55.3,51.0,52.1,50.8,51.5,10,6,52,1,1,winter,1,1,Новый год,0,0
2023-01-01 11:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-12.7,снег,0.3,7.0,3.2,1,0,0,29,4,5,1,0,1,42,2.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,соцсети,49.8,54.2,50.5,49.3,51.9,55.3,51.0,52.1,50.8,51.5,11,6,52,1,1,winter,1,1,Новый год,0,0
2023-01-01 12:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-12.9,снег,6.2,3.8,3.1,1,0,0,32,4,5,1,0,1,46,5.0,5.0,1.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,50.7,50.3,53.1,49.3,51.9,55.3,51.0,52.1,50.8,51.5,12,6,52,1,1,winter,1,1,Новый год,0,0
2023-01-01 13:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-11.4,облачно,0.0,14.1,1.9,0,0,0,42,6,7,1,0,1,60,6.0,7.0,2.0,2.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,47.5,54.3,51.3,49.3,51.9,55.3,51.0,52.1,50.8,51.5,13,6,52,1,1,winter,1,1,Новый год,0,0
2023-01-01 14:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-10.3,облачно,0.0,8.2,0.2,0,0,0,44,6,7,1,0,1,63,6.0,7.0,2.0,2.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,48.4,52.2,52.2,49.3,51.9,55.3,51.0,52.1,50.8,51.5,14,6,52,1,1,winter,1,1,Новый год,0,0
2023-01-01 15:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-15.1,облачно,0.0,8.8,0.3,0,0,0,44,6,7,1,0,1,63,4.0,4.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,49.0,52.2,52.5,49.3,51.9,55.3,51.0,52.1,50.8,51.5,15,6,52,1,1,winter,1,1,Новый год,0,0
2023-01-01 16:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-18.1,снег,2.6,2.8,2.6,1,0,0,48,7,8,2,1,2,69,4.0,4.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,49.0,50.6,49.4,49.3,51.9,55.3,51.0,52.1,50.8,51.5,16,6,52,1,1,winter,1,1,Новый год,0,0
2023-01-01 17:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-14.5,снег,1.5,4.3,4.9,1,0,0,132,17,20,5,2,5,182,19.0,22.0,6.0,6.0,2.0,0.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,51.4,50.3,51.4,49.3,51.9,55.3,51.0,52.1,50.8,51.5,17,6,52,1,1,winter,1,1,Новый год,1,0
2023-01-01 18:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-9.7,облачно,0.0,14.5,4.8,0,0,0,176,23,26,6,3,6,242,29.0,33.0,8.0,8.0,2.0,0.0,4.0,84.0,36.0,77.0,113.0,72.0,24.0,322.0,0,0,0,0,,51.7,53.5,52.1,49.3,51.9,55.3,51.0,52.1,50.8,51.5,18,6,52,1,1,winter,1,1,Новый год,1,0
2023-01-01 19:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-8.7,ясно,0.0,10.8,0.7,0,0,0,175,22,26,6,3,6,240,28.0,32.0,8.0,8.0,2.0,0.0,4.0,82.0,35.0,79.0,102.0,70.0,24.0,310.0,0,0,0,0,,50.2,53.4,50.3,49.3,51.9,55.3,51.0,52.1,50.8,51.5,19,6,52,1,1,winter,1,1,Новый год,1,0
2023-01-01 20:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-7.2,снег,1.3,7.0,6.7,1,0,0,45,7,8,2,1,2,65,4.0,4.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,49.7,52.9,51.1,49.3,51.9,55.3,51.0,52.1,50.8,51.5,20,6,52,1,1,winter,1,1,Новый год,0,0
2023-01-01 21:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-1.5,облачно,0.0,13.8,1.9,0,0,0,39,6,7,1,0,1,57,4.0,5.0,1.0,1.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,соцсети,48.2,54.2,51.0,49.3,51.9,55.3,51.0,52.1,50.8,51.5,21,6,52,1,1,winter,1,1,Новый год,0,0
2023-01-01 22:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-8.1,снег,1.1,2.3,5.3,1,0,0,4,1,1,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,соцсети,51.7,51.1,51.5,49.3,51.9,55.3,51.0,52.1,50.8,51.5,22,6,52,1,1,winter,1,1,Новый год,0,1
2023-01-01 23:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-13.2,снег,1.1,2.9,0.5,1,0,0,4,1,1,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,соцсети,48.5,51.4,51.5,49.3,51.9,55.3,51.0,52.1,50.8,51.5,23,6,52,1,1,winter,1,1,Новый год,0,1
2023-01-02 00:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,0.2,облачно,0.0,14.7,0.5,0,0,0,8,2,2,0,0,0,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,47.6,51.4,53.5,49.3,51.9,55.3,51.0,52.1,50.8,51.5,0,0,1,1,1,winter,0,0,,0,1
2023-01-02 01:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-12.2,снег,1.0,5.9,2.8,1,0,0,6,1,1,0,0,0,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,,49.1,52.6,53.0,49.3,51.9,55.3,51.0,52.1,50.8,51.5,1,0,1,1,1,winter,0,0,,0,1
2023-01-02 02:00:00,1,Station_B,региональная дорога,из_города,средний город (50-250k),29.5,12,150,1,1,1,0,0.31,76.9,79.8,-1.4,снег,0.2,4.6,5.5,1,0,0,6,1,1,0,0,0,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,ТВ,49.4,51.0,53.0,49.3,51.9,55.3,51.0,52.1,50.8,51.5,2,0,1,1,1,winter,0,0,,0,1
